id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
377051.0,2021-08-14,sábado,11:30:00,MG,381.0,930,ITAPEVA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,"-22,78728201","-46,24219202",SPRF-MG,DEL16-MG,UOP03-DEL16-MG
377062.0,2021-08-14,sábado,13:40:00,MG,40.0,526,CONTAGEM,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,6,0,0,2,4,0,2,3,"-19,89255399","-44,04985478",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
377063.0,2021-08-14,sábado,14:27:00,MG,116.0,"406,8",GOVERNADOR VALADARES,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Interseção de vias,Não,2,0,0,1,1,0,1,2,"-18,82669347","-41,98753335",SPRF-MG,DEL06-MG,UOP01-DEL06-MG
377066.0,2021-08-14,sábado,14:50:00,MG,381.0,850,POUSO ALEGRE,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Não Informado,Sim,2,0,1,0,1,0,1,1,"-22,24206431","-45,88162065",SPRF-MG,DEL16-MG,UOP01-DEL16-MG
377076.0,2021-08-14,sábado,16:15:00,MG,40.0,"665,5",CARANDAI,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Não Informado,Sim,4,0,0,1,3,0,1,2,"-20,9434247","-43,80996823",SPRF-MG,DEL05-MG,UOP02-DEL05-MG
377097.0,2021-08-14,sábado,16:50:00,MG,354.0,"737,3",POUSO ALTO,Chuva,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-22,20472952","-44,96133327",SPRF-MG,DEL17-MG,UOP01-DEL17-MG
377098.0,2021-08-14,sábado,17:40:00,MG,153.0,"229,8",FRONTEIRA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Simples,Curva,Não,4,0,2,0,2,0,2,2,"-20,18454772","-49,11660746",SPRF-MG,DEL13-MG,UOP02-DEL13-MG
377107.0,2021-08-14,sábado,17:00:00,MG,365.0,403,PATOS DE MINAS,Demais falhas mecânicas ou elétricas,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Não Informado,Não,2,0,2,0,0,0,2,2,"-18,63512164","-46,46329555",SPRF-MG,DEL10-MG,UOP01-DEL10-MG
377129.0,2021-08-14,sábado,18:45:00,MG,356.0,"265,1",MURIAE,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Sim,3,0,0,2,0,1,2,2,"-21,12838898","-42,366803",SPRF-MG,DEL07-MG,UOP02-DEL07-MG
377163.0,2021-08-14,sábado,19:30:00,MG,50.0,70,UBERLANDIA,Ausência de reação do condutor,Colisão transversal,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Não Informado,Sim,2,0,0,0,2,0,0,2,"-18,85140204","-48,25345932",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
377175.0,2021-08-15,domingo,00:20:00,MG,40.0,"793,9",JUIZ DE FORA,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,3,0,2,0,1,0,2,2,"-21,79449311","-43,41425031",SPRF-MG,DEL05-MG,UOP01-DEL05-MG
377176.0,2021-08-15,domingo,00:30:00,MG,40.0,"750,3",SANTOS DUMONT,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-21,45724301","-43,55822199",SPRF-MG,DEL05-MG,UOP01-DEL05-MG
377204.0,2021-08-14,sábado,18:40:00,MG,381.0,614,OLIVEIRA,Ausência de reação do condutor,Capotamento,Sem Vítimas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,0,1,0,1,"-20,73605011","-44,77319313",SPRF-MG,DEL04-MG,UOP01-DEL04-MG
377212.0,2021-08-15,domingo,04:20:00,MG,116.0,581,MANHUACU,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva,Não,2,0,2,0,0,0,2,1,"-20,19603401","-42,18344405",SPRF-MG,DEL06-MG,UOP04-DEL06-MG
377227.0,2021-08-15,domingo,07:05:00,MG,365.0,706,MONTE ALEGRE DE MINAS,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-18,8789182","-49,05482003",SPRF-MG,DEL15-MG,UOP03-DEL15-MG
377247.0,2021-08-14,sábado,14:00:00,MG,116.0,"406,8",GOVERNADOR VALADARES,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Interseção de vias,Sim,2,0,1,0,1,0,1,2,"-18,82669347","-41,98753335",SPRF-MG,DEL06-MG,UOP01-DEL06-MG
377250.0,2021-07-09,sexta-feira,18:00:00,MG,365.0,259,SAO GONCALO DO ABAETE,Manobra de mudança de faixa,Saída de leito carroçável,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,1,0,0,1,1,"-17,86429933","-45,51317778",SPRF-MG,DEL14-MG,UOP02-DEL14-MG
377251.0,2021-08-15,domingo,08:00:00,MG,365.0,432,PATOS DE MINAS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Não Informado,Não,2,0,1,0,1,0,1,2,"-18,79289281","-46,72721386",SPRF-MG,DEL10-MG,UOP01-DEL10-MG
377258.0,2021-08-15,domingo,12:20:00,MG,381.0,511,IGARAPE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-20,08463223","-44,3099407",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
377259.0,2021-08-15,domingo,12:10:00,MG,381.0,518,IGARAPE,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Não Informado,Não,1,0,1,0,0,0,1,1,"-20,12065395","-44,30242562",SPRF-MG,DEL04-MG,UOP03-DEL04-MG
377260.0,2021-08-15,domingo,12:15:00,MG,381.0,"490,6",BETIM,Ausência de reação do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,"-19,95656893","-44,14718628",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
377266.0,2021-08-15,domingo,13:20:00,MG,381.0,"489,4",BETIM,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Sim,1,0,1,0,0,0,1,1,"-19,96245618","-44,16455495",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
377282.0,2021-08-15,domingo,13:40:00,MG,381.0,"675,9",PERDOES,Ausência de reação do condutor,Colisão transversal,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,0,0,2,0,0,2,"-21,11551592","-45,09411331",SPRF-MG,DEL04-MG,UOP02-DEL04-MG
377287.0,2021-08-15,domingo,14:00:00,MG,251.0,"469,8",FRANCISCO SA,Demais falhas mecânicas ou elétricas,Incêndio,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Curva,Não,4,0,1,0,3,0,1,1,"-16,47846186","-43,41953476",SPRF-MG,DEL12-MG,UOP01-DEL12-MG
377299.0,2021-08-15,domingo,17:55:00,MG,381.0,2,BETIM,Demais falhas mecânicas ou elétricas,Tombamento,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,"-19,96915399","-44,16023254",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
377300.0,2021-08-15,domingo,16:50:00,MG,262.0,"27,5",REDUTO,Velocidade Incompatível,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Curva,Não,2,0,0,1,1,0,1,2,"-20,24057124","-41,966311",SPRF-MG,DEL06-MG,UOP04-DEL06-MG
377323.0,2021-08-15,domingo,19:20:00,MG,40.0,"581,3",ITABIRITO,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Curva,Não,1,0,1,0,0,0,1,1,"-20,30234388","-43,93887077",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
377361.0,2021-08-15,domingo,11:30:00,MG,365.0,156,PIRAPORA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-17,33324402","-44,89769078",SPRF-MG,DEL12-MG,UOP01-DEL12-MG
377383.0,2021-08-16,segunda-feira,00:05:00,MG,116.0,"704,6",MURIAE,Ausência de reação do condutor,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Interseção de vias,Sim,2,0,1,0,1,0,1,2,"-21,12552649","-42,37547729",SPRF-MG,DEL07-MG,UOP02-DEL07-MG
377388.0,2021-08-16,segunda-feira,00:15:00,MG,40.0,"508,5",RIBEIRAO DAS NEVES,Transitar no acostamento,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Curva,Sim,2,0,0,2,0,0,2,1,"-19,76061249","-44,1347544",SPRF-MG,DEL02-MG,UOP01-DEL02-MG
377398.0,2021-08-16,segunda-feira,02:49:00,MG,40.0,532,BELO HORIZONTE,Velocidade Incompatível,Capotamento,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,1,0,0,0,0,1,0,1,"-19,92439771","-44,01634477",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
377403.0,2021-08-16,segunda-feira,04:55:00,MG,381.0,"494,5",BETIM,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1,0,1,0,0,0,1,1,"-19,985563","-44,20318",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
377421.0,2021-08-16,segunda-feira,07:30:00,MG,116.0,"703,7",MURIAE,Condutor deixou de manter distância do veículo da frente,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-21,12682309","-42,3832189",SPRF-MG,DEL07-MG,UOP02-DEL07-MG
377475.0,2021-08-16,segunda-feira,11:55:00,MG,40.0,"724,9",BARBACENA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,3,1,0,2,0,0,2,1,"-21,30155719","-43,619587",SPRF-MG,DEL05-MG,UOP01-DEL05-MG
377476.0,2021-08-16,segunda-feira,12:20:00,MG,116.0,"676,2",MIRADOURO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Interseção de vias,Sim,2,0,2,0,0,0,2,2,"-20,89912511","-42,34655684",SPRF-MG,DEL07-MG,UOP02-DEL07-MG
377486.0,2021-08-16,segunda-feira,13:45:00,MG,40.0,"656,2",CRISTIANO OTONI,Avarias e/ou desgaste excessivo no pneu,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-20,87261896","-43,79985605",SPRF-MG,DEL05-MG,UOP02-DEL05-MG
377516.0,2021-08-16,segunda-feira,17:00:00,MG,381.0,"939,6",EXTREMA,Velocidade Incompatível,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,1,0,1,0,0,0,1,1,"-22,82250892","-46,30282402",SPRF-MG,DEL16-MG,UOP03-DEL16-MG
377523.0,2021-08-16,segunda-feira,17:40:00,MG,381.0,481,CONTAGEM,Manobra de mudança de faixa,Colisão traseira,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,"-19,95931561","-44,08825597",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
377526.0,2021-08-16,segunda-feira,18:15:00,MG,50.0,71,UBERLANDIA,Ingestão de álcool e/ou substâncias psicoativas pelo pedestre,Engavetamento,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Não Informado,Sim,3,0,0,0,3,0,0,3,"-18,89211648","-48,25375557",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
377532.0,2021-08-16,segunda-feira,18:50:00,MG,40.0,506,RIBEIRAO DAS NEVES,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Não Informado,Sim,2,0,0,1,1,0,1,2,"-19,74716686","-44,14731173",SPRF-MG,DEL02-MG,UOP01-DEL02-MG
377535.0,2021-08-16,segunda-feira,18:10:00,MG,381.0,"591,2",CARMOPOLIS DE MINAS,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-20,57257068","-44,68042133",SPRF-MG,DEL04-MG,UOP01-DEL04-MG
377538.0,2021-08-16,segunda-feira,10:11:00,MG,262.0,95,ABRE CAMPO,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-20,3007766","-42,47286782",SPRF-MG,DEL03-MG,UOP03-DEL03-MG
377546.0,2021-08-16,segunda-feira,19:40:00,MG,116.0,737,LARANJAL,Desrespeitar a preferência no cruzamento,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Interseção de vias,Sim,2,0,0,0,1,1,0,2,"-21,36878613","-42,47693589",SPRF-MG,DEL07-MG,UOP02-DEL07-MG
377552.0,2021-08-16,segunda-feira,18:30:00,MG,267.0,"273,6",AIURUOCA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Decrescente,Chuva,Simples,Reta,Não,1,1,0,0,0,0,0,1,"-21,93536969","-44,66495004",SPRF-MG,DEL17-MG,UOP01-DEL17-MG
377554.0,2021-08-16,segunda-feira,20:00:00,MG,262.0,390,FLORESTAL,Animais na Pista,Saída de leito carroçável,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,"-19,93170721","-44,45941636",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
377555.0,2021-08-16,segunda-feira,18:30:00,MG,40.0,35,PARACATU,Ingestão de álcool pelo condutor,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Não Informado,Sim,4,0,2,0,2,0,2,3,"-17,193207","-46,917147",SPRF-MG,DEL14-MG,UOP01-DEL14-MG
377559.0,2021-08-16,segunda-feira,18:48:00,MG,40.0,"531,2",BELO HORIZONTE,Entrada inopinada do pedestre,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,1,"-19,91962483","-44,02522683",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
377571.0,2021-08-16,segunda-feira,21:22:00,MG,381.0,681,PERDOES,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Não Informado,Não,5,0,1,0,4,0,1,1,"-21,16168571","-45,12045619",SPRF-MG,DEL04-MG,UOP02-DEL04-MG
377596.0,2021-08-16,segunda-feira,20:30:00,MG,365.0,615,UBERLANDIA,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-18,884602","-48,26594",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
377597.0,2021-08-17,terça-feira,06:00:00,MG,50.0,"146,7",UBERABA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Não,1,0,1,0,0,0,1,1,"-19,52881302","-48,03811615",SPRF-MG,DEL13-MG,UOP01-DEL13-MG
377607.0,2021-08-17,terça-feira,06:30:00,MG,40.0,53,PARACATU,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Simples,Reta,Não,4,0,1,0,2,1,1,1,"-17,26129772","-46,78619027",SPRF-MG,DEL14-MG,UOP01-DEL14-MG
377622.0,2021-08-17,terça-feira,08:17:00,MG,40.0,509,RIBEIRAO DAS NEVES,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,"-19,76728744","-44,12855905",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
377671.0,2021-08-17,terça-feira,13:30:00,MG,354.0,"754,5",ITAMONTE,Desrespeitar a preferência no cruzamento,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2,0,1,0,1,0,1,2,"-22,30480233","-44,85575196",SPRF-MG,DEL17-MG,UOP01-DEL17-MG
377711.0,2021-08-17,terça-feira,19:00:00,MG,354.0,"712,4",CAXAMBU,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,"-22,04873198","-44,92665648",SPRF-MG,DEL17-MG,UOP01-DEL17-MG
377722.0,2021-08-17,terça-feira,19:45:00,MG,381.0,"456,6",BELO HORIZONTE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Não Informado,Sim,3,0,2,1,0,0,3,2,"-19,8450536","-43,8867512",SPRF-MG,DEL01-MG,UOP01-DEL01-MG
377727.0,2021-08-17,terça-feira,17:30:00,MG,365.0,207,BURITIZEIRO,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,2,0,0,0,2,1,"-17,53314771","-45,28491709",SPRF-MG,DEL12-MG,UOP01-DEL12-MG
377745.0,2021-08-17,terça-feira,23:10:00,MG,116.0,"276,1",TEOFILO OTONI,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Sim,1,0,0,1,0,0,1,1,"-17,85105696","-41,51454492",SPRF-MG,DEL11-MG,UOP01-DEL11-MG
377778.0,2021-08-01,domingo,21:20:00,MG,251.0,"514,2",MONTES CLAROS,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Desvio Temporário,Não,5,0,4,1,0,0,5,3,"-16,65853004","-43,735423",SPRF-MG,DEL12-MG,UOP01-DEL12-MG
377784.0,2021-08-18,quarta-feira,07:50:00,MG,50.0,73,UBERLANDIA,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,2,0,0,0,2,1,"-18,85140204","-48,25345932",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
377787.0,2021-08-18,quarta-feira,06:00:00,MG,40.0,"258,2",SAO GONCALO DO ABAETE,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Não Informado,Não,1,0,1,0,0,0,1,1,"-18,13657095","-45,37279299",SPRF-MG,DEL14-MG,UOP02-DEL14-MG
377836.0,2021-05-22,sábado,18:10:00,MG,50.0,70,UBERLANDIA,Ausência de reação do condutor,Engavetamento,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Sim,4,0,1,0,3,0,1,4,"-18,85140204","-48,25345932",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
377876.0,2021-08-18,quarta-feira,18:45:00,MG,262.0,367,JUATUBA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,3,0,1,0,2,0,1,2,"-19,97391261","-44,27096197",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
377892.0,2021-08-18,quarta-feira,16:30:00,MG,262.0,755,SACRAMENTO,Desrespeitar a preferência no cruzamento,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Rotatória,Não,2,0,0,1,1,0,1,2,"-19,64323422","-47,51106262",SPRF-MG,DEL13-MG,UOP01-DEL13-MG
377917.0,2021-08-18,quarta-feira,21:30:00,MG,116.0,"372,1",FREI INOCENCIO,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,0,1,1,1,"-18,55487103","-41,90498087",SPRF-MG,DEL11-MG,UOP01-DEL11-MG
377921.0,2021-08-19,quinta-feira,02:15:00,MG,365.0,"668,6",MONTE ALEGRE DE MINAS,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Dupla,Não Informado,Não,1,1,0,0,0,0,0,1,"-18,88731217","-48,71684303",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
377931.0,2021-08-19,quinta-feira,05:40:00,MG,40.0,"515,5",RIBEIRAO DAS NEVES,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,0,1,1,2,"-19,8090079","-44,09493479",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
377995.0,2021-08-19,quinta-feira,07:30:00,MG,116.0,"810,4",ALEM PARAIBA,Reação tardia ou ineficiente do condutor,Colisão lateral sentido oposto,Com Vítimas Feridas,Amanhecer,Decrescente,Nublado,Simples,Curva,Não,2,0,2,0,0,0,2,2,"-21,8327779","-42,67715755",SPRF-MG,DEL07-MG,UOP01-DEL07-MG
378005.0,2021-08-19,quinta-feira,14:50:00,MG,381.0,"205,7",PERIQUITO,Obstrução na via,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,1,0,1,0,0,0,1,1,"-19,18341488","-42,26315975",SPRF-MG,DEL06-MG,UOP01-DEL06-MG
378039.0,2021-05-23,domingo,18:00:00,MG,381.0,"480,7",CONTAGEM,Ingestão de álcool pelo condutor,Tombamento,Com Vítimas Feridas,Anoitecer,Decrescente,Ignorado,Dupla,Curva,Sim,1,0,0,1,0,0,1,1,"-19,95844465","-44,05811548",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
378051.0,2021-08-19,quinta-feira,18:15:00,MG,40.0,"740,6",SANTOS DUMONT,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Curva,Não,2,0,0,1,1,0,1,2,"-21,39953901","-43,56507286",SPRF-MG,DEL05-MG,UOP01-DEL05-MG
378089.0,2021-08-19,quinta-feira,20:42:00,MG,153.0,47,MONTE ALEGRE DE MINAS,Falta de elemento de contenção que evite a saída do leito carroçável,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Desvio Temporário,Não,1,0,1,0,0,0,1,1,"-18,79619901","-49,08247601",SPRF-MG,DEL15-MG,UOP03-DEL15-MG
378090.0,2021-08-19,quinta-feira,18:50:00,MG,40.0,749,SANTOS DUMONT,Objeto estático sobre o leito carroçável,Colisão com objeto,Sem Vítimas,Plena Noite,Crescente,Nublado,Simples,Curva,Não,4,0,0,0,4,0,0,3,"-21,447874","-43,55738803",SPRF-MG,DEL05-MG,UOP01-DEL05-MG
378104.0,2021-08-19,quinta-feira,20:10:00,MG,262.0,"802,8",UBERABA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,1,0,0,1,0,0,1,"-19,779234","-47,964844",SPRF-MG,DEL13-MG,UOP01-DEL13-MG
378130.0,2021-08-20,sexta-feira,06:15:00,MG,40.0,"512,8",RIBEIRAO DAS NEVES,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,3,0,0,1,2,0,1,3,"-19,79384108","-44,11079407",SPRF-MG,DEL01-MG,UOP02-DEL01-MG
378156.0,2021-08-20,sexta-feira,08:10:00,MG,116.0,"526,3",CARATINGA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,2,0,0,1,1,0,1,2,"-19,77654011","-42,13327989",SPRF-MG,DEL06-MG,UOP02-DEL06-MG
378169.0,2021-08-20,sexta-feira,08:50:00,MG,365.0,37,CLARO DOS POCOES,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3,0,2,0,1,0,2,1,"-16,85843393","-44,14958954",SPRF-MG,DEL12-MG,UOP01-DEL12-MG
378191.0,2021-08-20,sexta-feira,11:10:00,MG,116.0,"278,4",TEOFILO OTONI,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Rotatória,Sim,2,0,1,0,1,0,1,2,"-17,86846089","-41,5171394",SPRF-MG,DEL11-MG,UOP01-DEL11-MG
378204.0,2021-05-31,segunda-feira,05:16:00,MG,50.0,70,UBERLANDIA,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,0,1,1,2,"-18,89154803","-48,25461388",SPRF-MG,DEL15-MG,UOP01-DEL15-MG
378205.0,2021-08-20,sexta-feira,08:30:00,MG,116.0,283,TEOFILO OTONI,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Decrescente,Sol,Simples,Não Informado,Não,2,1,0,0,0,1,0,1,"-17,909874","-41,525234",SPRF-MG,DEL11-MG,UOP01-DEL11-MG
378213.0,2021-08-20,sexta-feira,14:00:00,MG,381.0,"490,7",BETIM,Manobra de mudança de faixa,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Múltipla,Interseção de vias,Não,3,0,0,0,3,0,0,3,"-19,96502819","-44,17422195",SPRF-MG,DEL01-MG,UOP03-DEL01-MG
